food_id,food_name,meal_type,diet_type,calories_kcal,carbohydrates_g,protein_g,fat_g,fiber_g,calcium_mg,magnesium_mg,iron_mg,zinc_mg,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B12,vitamin_C,vitamin_D,vitamin_E,vitamin_K,vitamin_H,food_category,seasonal,season,ingredients,region,state,source
833,Fara - With Nuts,Snack,Veg,121.86,0.0,18.1,25.47,12.31,363.84,187.91,2.07,6.99,36.54,78.15,37.65,103.55,65.26,7.52,32.93,99.35,1.93,Indian Dish,No,All,"Chana dal, whole wheat flour, arhar dal, white urad dal, garam masala powder",Central,Chhattisgarh,indian_food+variant
834,Kachori - With Curd,Snack,Veg,387.61,44.46,14.94,13.43,3.07,23.96,224.09,13.1,1.84,54.39,46.08,111.85,29.47,38.18,31.09,78.29,57.47,45.0,Indian Dish,No,All,"Moong dal, rava, garam masala, dough, fennel seeds",North,Uttar Pradesh,indian_food+variant
835,Kadai paneer - With Salad,Lunch,Veg,295.94,11.37,14.14,17.28,4.59,330.82,138.26,12.36,6.5,68.27,57.84,25.34,21.32,2.22,52.79,101.77,26.85,81.07,Indian Dish,No,All,"Cottage cheese, bell peppers, gravy, garam masala, cashew nuts",North,Punjab,indian_food+variant
836,Kadhi pakoda - With Curd,Lunch,Veg,564.33,144.53,10.98,5.97,5.85,361.98,178.23,13.16,12.37,48.45,16.6,66.81,17.9,81.66,45.98,54.82,15.64,10.72,Indian Dish,No,All,"Besan, garam masala powder, gram flour, ginger, curry leaves",North,Haryana,indian_food+variant
837,Karela bharta - Steamed,Lunch,Veg,227.18,0.0,19.96,16.15,8.75,13.52,202.06,20.99,6.8,44.34,73.89,101.7,54.4,76.72,38.22,14.07,113.38,15.1,Indian Dish,No,All,"Bitter gourd, fennel, garam masala powder, chili powder, amchur powder",North,Punjab,indian_food+variant
838,Khichdi - No Sugar,Lunch,Veg,389.23,31.44,19.82,19.12,2.81,33.17,24.25,8.09,2.81,40.21,116.73,56.93,46.05,4.49,23.67,89.57,22.18,28.57,Indian Dish,No,All,"Moong dal, green peas, ginger, tomato, green chili",-1,-1,indian_food+variant
839,Kofta - Air-Fried,Lunch,Veg,316.3,45.91,9.84,14.83,8.92,151.74,215.29,1.28,14.21,62.36,36.33,58.76,64.23,10.37,8.58,60.67,93.14,5.58,Indian Dish,No,All,"Paneer, potato, cream, corn flour, garam masala",North,Uttar Pradesh,indian_food+variant
840,Kulfi falooda - Steamed,Snack,Veg,241.64,11.19,6.56,12.32,1.89,173.4,111.08,1.9,5.52,30.5,56.53,59.08,79.27,43.3,34.69,7.75,9.29,68.76,Indian Dish,No,All,"Rose syrup, falooda sev, mixed nuts, saffron, sugar",-1,-1,indian_food+variant
841,Lauki ke kofte - With Salad,Lunch,Veg,540.7,63.88,15.3,20.88,6.52,159.27,185.24,9.21,6.68,56.09,2.24,85.59,64.66,15.95,25.96,37.65,12.61,19.5,Indian Dish,No,All,"Bottle gourd, garam masala powder, gram flour, ginger, chillies",North,Uttar Pradesh,indian_food+variant
842,Lauki ki subji - Spicy,Lunch,Veg,635.39,124.84,11.01,15.39,2.3,79.2,80.38,19.23,2.56,9.6,20.57,57.03,47.84,63.15,41.46,60.1,75.84,15.46,Indian Dish,No,All,"Bottle gourd, coconut oil, garam masala, ginger, green chillies",-1,-1,indian_food+variant
843,Litti chokha - Grilled,Lunch,Veg,374.07,46.35,8.51,18.3,11.25,403.39,123.33,6.82,1.0,28.79,28.42,72.69,0.76,75.86,64.91,8.16,43.05,54.0,Indian Dish,No,All,"Wheat flour, roasted gram flour, tomato, nigella seeds, chilli",North,Bihar,indian_food+variant
844,Makki di roti sarson da saag - High Protein,Lunch,Veg,616.41,118.86,11.29,13.98,9.08,139.86,247.18,9.17,13.14,50.68,23.97,89.37,7.12,51.66,73.41,37.62,75.24,7.51,Indian Dish,No,All,"Palak, makki atta, mustard green, garam masala, ginger",North,Punjab,indian_food+variant
845,Misi roti - Mild,Lunch,Veg,574.9,106.09,16.64,11.25,8.22,248.64,120.36,6.15,9.86,51.53,32.08,11.62,37.65,79.73,80.55,62.58,9.29,93.32,Indian Dish,No,All,"Whole wheat flour, chickpea flour, green chilies",North,Punjab,indian_food+variant
846,Mushroom do pyaza - Grilled,Lunch,Veg,441.85,79.5,8.36,10.67,11.12,23.08,224.47,14.3,1.61,57.97,80.75,77.12,45.58,34.68,78.7,42.31,47.57,7.72,Indian Dish,No,All,"Mushroom, malai, garam masala, ginger, capsicum",North,Punjab,indian_food+variant
847,Mushroom matar - With Seeds,Lunch,Veg,472.45,65.68,12.6,19.87,3.9,156.04,223.11,7.08,11.01,69.19,32.17,7.55,85.29,30.53,81.68,75.05,72.49,22.98,Indian Dish,No,All,"Canned coconut milk, frozen green peas, wild mushrooms, garam masala, tomatoes",North,Punjab,indian_food+variant
848,Naan - With Nuts,Lunch,Veg,346.1,53.42,11.05,6.1,3.17,168.77,140.63,0.76,9.65,46.3,11.8,38.32,16.39,30.65,18.56,39.95,59.56,41.88,Indian Dish,No,All,"Whole wheat flour, honey, butter, garlic",North,Punjab,indian_food+variant
849,Navrattan korma - With Curd,Lunch,Veg,479.66,105.92,13.5,11.25,6.37,126.36,67.56,6.33,1.99,22.44,21.43,82.02,16.9,56.12,62.86,67.08,19.8,89.13,Indian Dish,No,All,"Green beans, potatoes, khus khus, low fat, garam masala powder",North,Uttar Pradesh,indian_food+variant
850,Palak paneer - With Curd,Lunch,Veg,226.22,6.89,12.41,18.97,3.71,81.73,184.9,1.49,8.8,18.54,40.14,34.75,12.77,0.34,10.02,68.13,87.56,47.47,Indian Dish,No,All,"Cottage cheese, palak, cream, garam masala, butter",North,Punjab,indian_food+variant
851,Paneer butter masala - Spicy,Lunch,Veg,409.39,61.79,6.43,21.06,8.77,73.69,15.99,2.71,11.05,66.39,70.52,108.17,67.89,6.05,118.83,79.58,108.6,13.29,Indian Dish,No,All,"Paneer, whipping cream, garam masala, cashew nuts, butter",North,Punjab,indian_food+variant
852,Paneer tikka masala - Mild,Lunch,Veg,421.24,63.57,14.62,7.31,5.79,139.87,73.36,2.01,9.3,5.83,2.13,68.49,89.66,48.17,29.08,30.22,84.38,44.72,Indian Dish,No,All,"Paneer, greek yogurt, tandoori masala, cream, bell pepper",North,Punjab,indian_food+variant
853,Pani puri - Air-Fried,Snack,Veg,310.1,11.82,6.73,21.28,2.68,147.27,7.32,5.66,1.04,79.71,14.28,6.49,60.18,96.27,36.96,58.54,118.99,26.12,Indian Dish,No,All,"Kala chana, mashed potato, boondi, sev, lemon",-1,-1,indian_food+variant
854,Panjeeri - Steamed,Snack,Veg,304.89,16.44,15.03,19.19,10.49,65.86,98.02,3.34,4.97,27.11,49.38,9.13,33.64,82.17,35.59,61.13,104.79,2.59,Indian Dish,No,All,"Whole wheat flour, musk melon seeds, poppy seeds, edible gum, semolina",,Uttar Pradesh,indian_food+variant
855,Papad - No Sugar,Snack,Veg,196.26,0.0,15.73,18.47,3.85,100.36,206.56,9.2,0.64,71.47,13.76,55.07,46.97,101.29,22.77,24.89,81.4,34.14,Indian Dish,No,All,"Urad dal, sev, lemon juice, chopped tomatoes",-1,-1,indian_food+variant
856,Paratha - Classic,Lunch,Veg,344.36,38.13,6.88,19.05,5.13,235.11,287.79,1.12,7.12,22.58,88.88,90.56,84.29,75.72,56.35,4.95,43.85,49.97,Indian Dish,No,All,"Wheat flour, butter, potato, coriander",North,Punjab,indian_food+variant
857,Pattor - Low Oil,Lunch,Veg,441.44,36.99,14.21,23.21,9.5,186.33,224.59,9.21,7.15,68.34,75.19,51.72,11.71,53.39,6.33,47.33,82.29,63.53,Indian Dish,No,All,"Arbi ke patte, sesame seeds, gur, bengal gram flour, imli",West,Rajasthan,indian_food+variant
858,Pindi chana - With Seeds,Lunch,Veg,251.49,4.59,10.09,19.79,1.98,295.54,68.49,10.35,3.0,58.46,77.85,110.5,29.68,24.02,33.49,85.01,4.77,70.49,Indian Dish,No,All,"Fennel, tea bags, tomato, kasuri methi, cinnamon",North,Punjab,indian_food+variant
859,Rajma chaval - Low Salt,Lunch,Veg,424.33,70.52,10.09,7.49,4.15,173.08,251.13,6.84,11.16,100.35,45.02,66.8,83.63,46.87,5.92,7.89,26.11,3.82,Indian Dish,No,All,"Red kidney beans, garam masala powder, ginger, tomato, mustard oil",North,-1,indian_food+variant
860,Rongi - Roasted,Lunch,Veg,350.71,29.91,21.45,17.66,7.38,310.0,175.16,17.26,9.95,62.82,48.55,20.87,0.89,38.92,96.67,44.39,119.67,69.88,Indian Dish,No,All,"Garam masala powder, tomato, kasuri methi, cinnamon, mustard oil",North,Punjab,indian_food+variant
861,Samosa - Spicy,Snack,Veg,279.16,25.84,5.71,14.29,3.51,118.25,22.98,13.38,12.79,4.27,71.85,34.63,76.74,51.14,94.5,40.7,43.28,45.18,Indian Dish,No,All,"Potatoes, green peas, garam masala, ginger, dough",-1,-1,indian_food+variant
862,Sattu ki roti - With Salad,Lunch,Veg,486.23,68.29,11.53,11.03,10.08,37.25,134.49,14.1,7.57,47.48,70.71,56.55,87.0,33.03,20.35,38.06,64.29,81.42,Indian Dish,No,All,"Sattu, atta, dough, filling, mustard oil",North,Bihar,indian_food+variant
863,Shahi paneer - Classic,Lunch,Veg,272.72,12.0,11.54,20.59,3.43,93.01,86.84,5.2,5.25,82.26,11.72,39.43,43.62,45.2,41.17,52.27,62.1,12.7,Indian Dish,No,All,"Cottage cheese, malai, garam masala, ginger, tomato",North,Punjab,indian_food+variant
864,Shahi tukra - Spicy,Snack,Veg,155.31,0.0,14.89,12.52,6.45,201.92,133.98,3.95,0.44,115.17,9.38,15.16,116.14,65.99,44.34,68.84,34.69,90.11,Indian Dish,No,All,"Rose water, milk, white bread slices, saffron, almonds",South,Telangana,indian_food+variant
865,Vegetable jalfrezi - Grilled,Lunch,Veg,435.63,55.08,15.7,10.7,1.67,194.33,192.24,10.63,8.07,38.34,15.25,73.4,55.47,14.27,57.44,37.35,10.89,55.28,Indian Dish,No,All,"Baby corn, french beans, garam masala, ginger, carrot",North,Punjab,indian_food+variant
866,Tandoori Chicken - Air-Fried,Lunch,Non-Veg,223.9,2.92,33.08,11.86,0.0,243.38,30.74,15.62,15.11,16.51,34.73,7.67,32.77,80.4,97.41,42.41,4.23,101.68,Indian Dish,No,All,"Greek yogurt, garam masala, kasuri methi, marinade, mustard oil",North,Punjab,indian_food+variant
867,Tandoori Fish Tikka - With Seeds,Snack,Non-Veg,135.92,0.0,14.42,8.97,7.95,30.45,226.61,15.34,8.74,6.06,63.22,100.41,24.89,61.4,10.08,45.36,25.89,100.47,Indian Dish,No,All,"Chickpea flour, biryani masala powder, yogurt, fish fillets, green bell pepper",North,Punjab,indian_food+variant
868,Attu - Steamed,Snack,Veg,340.98,56.08,9.33,4.47,8.14,164.02,202.56,9.83,1.56,35.88,6.2,21.28,97.72,60.54,39.05,55.95,44.05,78.36,Indian Dish,No,All,"Whole wheat flour, arhar dal, ginger, kala jeera, green chilli",South,Andhra Pradesh,indian_food+variant
869,Avial - With Seeds,Lunch,Veg,128.32,11.38,3.84,9.31,5.51,299.18,37.96,15.65,2.31,76.44,53.4,30.08,44.01,9.08,8.55,58.52,31.39,17.37,Indian Dish,No,All,"Raw banana, elephant foot yam, long beans, tindora, urad dal",South,Kerala,indian_food+variant
870,Bisi bele bath - With Salad,Lunch,Veg,378.42,88.79,14.54,8.03,11.96,286.76,212.29,1.68,11.82,51.96,6.07,15.41,4.14,86.68,48.97,78.95,53.54,21.89,Indian Dish,No,All,"Split pigeon peas, chana dal, urad dal, green peas, french beans",South,Karnataka,indian_food+variant
871,Currivepillai sadam  - Mild,Lunch,Veg,309.09,3.01,16.06,21.17,11.44,258.91,206.6,9.58,1.47,9.72,78.65,32.03,32.76,19.21,71.75,13.04,44.65,5.91,Indian Dish,No,All,"Chana dal, urad dal, fresh coconut, sesame seeds, curry leaves",South,Tamil Nadu,indian_food+variant
872,Dosa - Homestyle,Snack,Veg,182.31,26.53,4.06,9.27,3.36,69.81,47.74,6.67,11.78,28.09,75.45,36.43,85.89,30.08,21.81,68.3,104.66,51.77,Indian Dish,No,All,"Chana dal, urad dal, whole urad dal, blend rice, rock salt",South,-1,indian_food+variant
873,Idiappam - Low Salt,Snack,Veg,112.09,0.0,14.24,23.2,8.66,25.08,129.48,8.12,4.41,5.29,2.94,60.61,31.5,65.1,13.19,3.08,51.34,9.13,Indian Dish,No,All,"Rice flour, hot water, grated coconut",South,Tamil Nadu,indian_food+variant
874,Idli - Classic,Snack,Veg,114.88,27.43,6.32,2.15,3.53,239.46,122.06,3.06,6.45,58.12,12.77,17.5,77.73,91.92,23.01,27.63,35.57,28.76,Indian Dish,No,All,"Split urad dal, urad dal, idli rice, thick poha, rock salt",South,-1,indian_food+variant
875,Kanji - Classic,Snack,Veg,357.18,42.6,10.61,8.64,3.11,280.68,27.72,5.83,6.02,65.35,2.95,71.35,66.78,45.17,72.18,21.96,32.49,101.13,Indian Dish,No,All,"Carrot, yellow mustard, red chilli, black salt",South,Kerala,indian_food+variant
876,Kaara kozhambu - Grilled,Lunch,Veg,579.91,104.19,7.68,26.59,10.68,77.33,37.87,5.68,2.58,10.17,75.49,43.98,84.4,25.26,28.6,38.85,83.66,37.54,Indian Dish,No,All,"Sesame oil, drumstick, tamarind paste, sambar powder, tomato",South,Tamil Nadu,indian_food+variant
877,Keerai kootu - Grilled,Lunch,Veg,390.57,86.81,13.41,6.09,4.52,184.17,164.73,2.75,0.27,75.56,28.61,4.45,53.5,79.79,68.35,1.61,26.78,94.08,Indian Dish,No,All,"Moong dal, chana dal, spinach, urad dal, coconut oil",South,Tamil Nadu,indian_food+variant
878,Keerai masiyal - High Protein,Lunch,Veg,261.87,20.36,14.91,9.65,9.26,201.53,103.48,6.72,4.12,100.83,54.43,103.22,6.82,70.12,22.52,64.72,26.6,85.54,Indian Dish,No,All,"Urad dal, curry leaves, sugar, mustard seeds, spinach",South,Tamil Nadu,indian_food+variant
879,Keerai sadam - Homestyle,Lunch,Veg,699.06,111.57,18.0,16.46,7.92,253.5,55.95,5.6,9.98,25.65,4.0,89.31,81.43,77.24,69.86,89.92,50.05,7.55,Indian Dish,No,All,"Greens, tomato, mustard seeds, fenugreek seeds",South,Tamil Nadu,indian_food+variant
880,Keerai poriyal - With Curd,Lunch,Veg,262.3,1.87,9.74,25.24,6.36,130.39,75.91,12.99,5.21,48.79,60.6,46.03,2.72,45.73,53.67,40.04,5.05,37.38,Indian Dish,No,All,"Amaranth leaves, split urad dal, mustard seeds, grated coconut, red chili",South,Tamil Nadu,indian_food+variant
881,Beef Fry - Low Oil,Lunch,Non-Veg,545.07,71.72,25.42,19.99,7.01,261.19,153.7,10.19,5.93,65.87,4.22,53.71,0.22,38.09,95.6,61.12,11.9,17.75,Indian Dish,No,All,"Beef, coconut, garam masala, curry leaves, green chilies, chili powder",South,Kerala,indian_food+variant
882,Kootu - Homestyle,Lunch,Veg,247.71,18.11,9.05,12.04,5.56,117.27,62.78,7.09,9.14,14.94,48.11,63.54,83.08,25.51,13.36,73.25,4.18,17.39,Indian Dish,No,All,"Chana dal, urad dal, potato, beans, peas",South,Tamil Nadu,indian_food+variant
883,Kos kootu - With Curd,Lunch,Veg,369.96,12.91,17.2,22.36,9.18,285.82,7.65,13.94,0.13,50.6,3.25,7.08,16.06,59.07,44.77,24.03,1.22,109.91,Indian Dish,No,All,"Moong dal, chana dal, cabbage, tamarind, curry leaves",South,Tamil Nadu,indian_food+variant
884,Koshambri - Roasted,Lunch,Veg,288.1,11.32,15.86,13.91,9.82,352.57,71.37,2.75,4.83,46.68,84.06,45.89,25.88,80.46,27.46,92.9,76.58,87.06,Indian Dish,No,All,"Moong dal, cucumber, curry leaves, green chili, lemon juice",South,Karnataka,indian_food+variant
885,Kothamali sadam - With Seeds,Lunch,Veg,705.96,134.31,8.52,10.29,7.68,392.92,151.57,6.82,14.92,48.58,119.94,33.89,45.95,83.19,6.36,12.31,7.73,75.59,Indian Dish,No,All,"Chana dal, urad dal, gooseberry, raw rice, curry leaves",South,Tamil Nadu,indian_food+variant
886,Kuzhakkattai - Mild,Lunch,Veg,459.36,71.95,17.74,9.62,6.5,58.02,237.93,9.93,8.18,62.19,74.44,21.33,99.34,1.81,77.08,15.91,45.8,6.31,Indian Dish,No,All,"Sesame oil, raw rice, jaggery, grated coconut",South,Tamil Nadu,indian_food+variant
887,Kuzhambu - High Protein,Lunch,Veg,511.98,62.47,10.43,21.48,11.17,126.89,174.21,15.16,5.46,6.76,63.88,77.3,1.23,48.09,90.29,80.69,73.79,92.23,Indian Dish,No,All,"Pearl onions, urad dal, drumsticks, tomato, curry leaves",South,Tamil Nadu,indian_food+variant
888,Masala Dosa - Roasted,Snack,Veg,143.42,0.0,5.58,16.12,10.38,326.53,107.99,2.5,11.16,106.73,50.67,61.38,53.49,8.56,3.92,13.74,34.14,24.38,Indian Dish,No,All,"Chana dal, urad dal, potatoes, idli rice, thick poha",South,-1,indian_food+variant
889,Pachadi - With Seeds,Lunch,Veg,308.97,25.22,8.04,18.26,9.17,303.79,64.27,4.57,13.63,3.18,88.86,30.32,124.07,73.7,86.68,87.18,48.25,75.06,Indian Dish,No,All,"Coconut oil, cucumber, curd, curry leaves, mustard seeds",South,-1,indian_food+variant
890,Paniyaram - With Curd,Lunch,Veg,379.52,87.03,7.41,4.93,4.81,135.22,212.77,0.83,12.75,52.15,37.01,96.8,19.56,81.7,49.45,24.34,7.96,4.4,Indian Dish,No,All,"Yogurt, ginger, curry leaves, baking soda, green chilli",South,Tamil Nadu,indian_food+variant
891,Papadum - Steamed,Snack,Veg,136.75,0.0,11.97,9.0,3.66,67.08,69.56,9.1,0.15,123.42,69.67,43.34,15.23,74.37,52.31,47.62,69.62,11.27,Indian Dish,No,All,"Lentils, black pepper, vegetable oil",South,Kerala,indian_food+variant
892,Paravannam - Grilled,Lunch,Veg,360.9,44.7,8.34,13.44,9.12,67.62,130.79,15.05,1.2,85.47,0.84,60.08,82.91,38.2,3.01,35.31,57.11,30.71,Indian Dish,No,All,"Raw rice,  jaggery, milk",South,Kerala,indian_food+variant
893,Payasam - Low Salt,Snack,Veg,132.3,6.27,7.52,10.98,7.64,194.4,51.62,15.42,6.99,23.47,47.41,34.56,5.82,16.18,42.8,78.7,36.65,115.99,Indian Dish,No,All,"Rice, cashew nuts, milk, raisins, sugar",South,-1,indian_food+variant
894,Paruppu sadam - With Curd,Lunch,Veg,215.59,22.08,8.97,11.01,4.32,119.41,176.22,3.68,8.55,62.31,31.78,6.03,47.98,22.19,74.68,61.61,100.82,80.21,Indian Dish,No,All,"Arhar dal, sambar powder, tomato, curry leaves, fennel seeds",South,Tamil Nadu,indian_food+variant
895,Pesarattu - With Seeds,Snack,Veg,414.48,64.61,14.42,7.62,9.81,27.82,113.23,8.49,5.07,28.09,18.32,111.7,106.74,41.69,72.11,49.8,34.71,69.99,Indian Dish,No,All,"Green moong beans, rice flour",South,Andhra Pradesh,indian_food+variant
896,Poriyal - Low Salt,Lunch,Veg,257.19,22.69,8.1,17.82,8.12,188.47,239.82,3.37,12.27,79.84,16.05,81.86,69.78,4.18,90.42,53.97,60.08,91.18,Indian Dish,No,All,"Chana dal, urad dal, beans, coconut, mustard",South,Tamil Nadu,indian_food+variant
897,Puli sadam - With Nuts,Lunch,Veg,567.52,47.94,17.74,18.83,5.54,279.17,22.53,14.91,9.96,42.44,51.45,57.46,79.44,35.84,49.6,40.14,77.62,64.02,Indian Dish,No,All,"Urad dal, lemon, tamarind, cooked rice, curry leaves",South,Tamil Nadu,indian_food+variant
898,Rasam - With Salad,Lunch,Veg,365.03,34.2,14.82,22.52,8.69,142.57,69.12,16.31,1.29,39.49,9.47,89.31,48.25,85.37,14.57,100.65,27.8,6.83,Indian Dish,No,All,"Tomato, curry leaves, garlic, mustard seeds, hot water",South,-1,indian_food+variant
899,Puttu - High Protein,Lunch,Veg,224.74,33.81,5.73,7.53,3.56,97.96,204.72,5.7,10.39,68.37,68.05,74.27,69.03,19.2,37.3,34.07,51.48,8.11,Indian Dish,No,All,"Brown rice flour, sugar, grated coconut",South,Kerala,indian_food+variant
900,Sambar - With Nuts,Lunch,Veg,533.97,122.87,7.8,5.71,2.22,123.82,147.31,11.94,6.64,26.89,57.73,57.37,45.62,12.71,38.05,85.4,73.8,100.78,Indian Dish,No,All,"Pigeon peas, eggplant, drumsticks, sambar powder, tamarind",South,-1,indian_food+variant
901,Sandige - Grilled,Lunch,Veg,526.24,73.98,18.32,18.35,6.19,146.39,136.0,9.31,9.22,14.86,20.58,18.06,25.58,78.37,39.29,102.46,41.21,94.95,Indian Dish,No,All,"Thin rice flakes, black sesame seeds, curry leaves",South,Karnataka,indian_food+variant
902,Sevai - Roasted,Lunch,Veg,301.11,31.61,21.98,15.07,1.73,238.45,113.04,8.5,5.5,4.96,115.93,67.03,90.06,76.73,28.72,0.31,15.87,51.0,Indian Dish,No,All,"Sevai, parboiled rice, steamer",South,-1,indian_food+variant
903,Thayir sadam - With Nuts,Lunch,Veg,328.51,33.41,14.76,11.38,5.4,10.93,30.37,18.52,4.44,6.09,43.91,119.2,117.11,83.69,26.52,58.64,29.76,50.62,Indian Dish,No,All,"Urad dal, curd, sesame oil, ginger, curry leaves, mustard seeds",South,Tamil Nadu,indian_food+variant
904,Theeyal - Low Salt,Lunch,Veg,546.69,72.27,10.25,24.87,2.02,36.48,49.15,11.9,0.48,1.78,0.2,91.49,36.08,89.08,9.1,30.81,75.83,101.3,Indian Dish,No,All,"Coconut, whole red beans, masala, sesame oil, tamarind",South,Kerala,indian_food+variant
905,Uttapam - Low Oil,Snack,Veg,178.45,27.74,11.16,10.32,6.88,110.38,14.49,4.17,0.78,84.46,33.51,37.89,71.98,99.9,42.4,11.09,90.04,96.53,Indian Dish,No,All,"Chana dal, urad dal, thick poha, tomato, butter",South,-1,indian_food+variant
906,Vada - Classic,Snack,Veg,233.51,19.21,8.79,12.86,3.49,49.66,76.91,0.74,2.27,52.34,49.98,1.91,113.63,51.04,90.26,51.09,79.06,61.09,Indian Dish,No,All,"Urad dal, ginger, curry leaves, green chilies, black pepper",South,-1,indian_food+variant
907,Chicken Varuval - Spicy,Lunch,Non-Veg,461.41,44.84,17.84,23.54,9.47,76.21,123.7,14.7,14.24,67.74,38.43,76.64,10.79,30.01,77.77,95.53,104.41,86.04,Indian Dish,No,All,"Meat curry powder, chicken chunks, ginger, tomato, cinnamon",South,Tamil Nadu,indian_food+variant
908,Upma - With Seeds,Snack,Veg,178.06,31.14,6.7,7.23,4.13,171.33,48.45,10.46,11.18,13.65,0.37,32.29,47.08,88.45,45.88,60.03,76.31,18.4,Indian Dish,No,All,"Chana dal, urad dal, ginger, curry leaves, sugar",-1,-1,indian_food+variant
909,Amti - Spicy,Lunch,Veg,103.3,19.3,7.09,3.19,7.04,259.78,6.3,4.87,5.44,80.04,105.65,37.41,74.47,13.87,35.57,69.12,54.3,113.4,Indian Dish,No,All,"Kala masala, arhar dal, curry leaves, mustard seeds, hot water",West,Maharashtra,indian_food+variant
910,Zunka - Homestyle,Lunch,Veg,426.78,45.13,16.35,23.66,2.45,271.4,124.89,4.49,3.91,43.39,9.54,24.38,68.19,14.12,61.11,78.74,0.69,90.78,Indian Dish,No,All,"Gram flour, mustard, garlic, turmeric, red chilli",West,Maharashtra,indian_food+variant
911,Kolim Jawla - Air-Fried,Lunch,Non-Veg,286.99,0.0,28.55,20.19,7.07,149.45,93.23,18.62,6.09,12.66,81.51,31.99,75.55,9.74,30.17,81.95,89.1,75.7,Indian Dish,No,All,"Baingan, fish, coconut oil, fresh coconut, ginger",West,Maharashtra,indian_food+variant
912,Saath - Low Oil,Lunch,Veg,258.17,0.0,14.39,17.3,2.47,90.23,209.06,9.68,2.68,12.89,54.02,29.44,12.5,59.1,11.21,88.16,2.16,18.31,Indian Dish,No,All,"Urad dal, potatoes, wheat flour, sooji",West,Gujarat,indian_food+variant
913,Bajri no rotlo - Steamed,Lunch,Veg,374.77,34.3,7.6,22.05,5.1,299.2,47.69,9.29,11.61,13.63,25.95,91.85,68.52,51.57,79.91,17.54,98.22,34.24,Indian Dish,No,All,"Wheat flour, pearl millet flour, hot water",West,Gujarat,indian_food+variant
914,Coconut vadi - Mild,Snack,Veg,370.23,12.67,7.21,21.71,11.79,137.86,66.96,7.79,13.22,75.92,22.22,33.33,60.47,65.86,16.35,53.25,68.68,21.23,Indian Dish,No,All,"Condensed milk, mawa, desiccated coconut, almonds, cashews",West,Maharashtra,indian_food+variant
915,Bhakri - With Curd,Lunch,Veg,615.81,78.78,13.51,23.83,10.42,56.01,234.0,1.35,2.06,76.08,37.21,5.92,63.65,67.12,11.57,106.75,53.99,40.84,Indian Dish,No,All,"Jowar flour, sesame seeds",West,Maharashtra,indian_food+variant
916,Bombil fry - Air-Fried,Lunch,Non-Veg,404.23,2.99,20.45,27.43,4.34,377.11,206.8,4.67,6.24,47.66,61.88,16.19,83.42,72.55,49.99,109.61,14.6,91.8,Indian Dish,No,All,"Bombay duck, malvani masala, rice flour, bombay rava, green chilies",West,Maharashtra,indian_food+variant
917,Chakali - Homestyle,Snack,Veg,206.77,0.0,8.12,26.64,5.43,285.9,216.22,3.39,7.54,70.4,85.45,103.29,75.35,63.81,44.56,49.87,47.62,2.19,Indian Dish,No,All,"Rice flour, sesame, plain flour, turmeric, red chilli",West,Maharashtra,indian_food+variant
918,Chevdo - Steamed,Snack,Veg,202.83,7.62,11.26,18.4,4.45,275.0,65.1,3.57,2.92,13.66,58.17,77.71,18.6,28.42,88.93,8.94,8.05,83.99,Indian Dish,No,All,"Citric acid, fry, raisins, sugar, chana daal",West,Gujarat,indian_food+variant
919,Chorafali - Classic,Snack,Veg,148.25,0.0,20.74,23.98,4.92,163.49,274.63,16.72,10.79,22.88,68.41,33.12,71.67,43.28,20.88,78.34,5.04,25.26,Indian Dish,No,All,"Urad dal, bengal gram flour, dried mango, baking soda, black salt",West,Gujarat,indian_food+variant
920,Copra paak - Low Oil,Lunch,Veg,635.62,112.45,9.18,9.31,1.88,162.35,5.61,12.95,6.99,107.52,19.82,40.28,32.81,95.24,0.02,111.39,79.7,47.21,Indian Dish,No,All,"Condensed milk, nestle cream, coconut ice, red food coloring, desiccated coconut",West,Gujarat,indian_food+variant
921,Daal Dhokli - Classic,Lunch,Veg,509.07,72.56,8.76,20.06,6.03,278.62,236.35,10.42,0.52,96.92,33.14,102.76,40.22,17.41,0.09,18.29,81.44,45.39,Indian Dish,No,All,"Whole wheat flour, dal, kokum, gur, bengal gram flour",West,Gujarat,indian_food+variant
